type,_id,city,first_name,last_name,middle_name,loc[0],loc[1],customer_key,gender,age,county,state,street_address,zip_code
 customers,59f307eb1f0d6766995d187e,PRESCOTT,Bobbie,Brown,Martha,-112.567165,34.620826,customer_key_3063,female,48,YAVAPAI,AZ,4301 UPPERLEVELT2 ST,86301
 customers,59f307eb1f0d6766995d187f,VICKSBURG,Harriette,Dodson,Georgia,-90.834407,32.339533,customer_key_3064,female,31,WARREN,MS,6477 JACKSON DR,39180
 customers,59f307eb1f0d6766995d1880,KERSEY,Tandra,Wade,Karen,-104.472779,40.47404,customer_key_3065,female,32,WELD,CO,428 17TH ST,80644
 customers,59f307eb1f0d6766995d1881,HATCH,Mika,Mckinney,Susan,-107.123524,32.661331,customer_key_3066,female,82,DONA ANA,NM,275 87TH ST,87937
 customers,59f307eb1f0d6766995d1882,HAWAII NATIONAL PARK,Tiana,Bridges,Mary,-155.438015,19.593456,customer_key_3067,female,33,HAWAII,HI,9752 LEE PKWY,96718
 customers,59f307eb1f0d6766995d1883,SOUTH SHORE,Lenard,Lloyd,Robert,-82.936626,38.714809,customer_key_3068,male,34,GREENUP,KY,762 MCFETRIDGE DR,41175
 customers,59f307eb1f0d6766995d1884,BIRMINGHAM,Izetta,Hoover,Elizabeth,-86.856553,33.56076,customer_key_3069,female,67,JEFFERSON,AL,3127 WACKER LOWER SR,35217
 customers,59f307eb1f0d6766995d1885,VAN BUREN,Rosette,Braun,Georgia,-94.299086,35.496491,customer_key_3070,female,58,CRAWFORD,AR,7512 HIGGINS RD,72956
 customers,59f307eb1f0d6766995d1886,BASIN,Harris,Mack,Dale,-108.165824,44.346935,customer_key_3071,male,20,BIG HORN,WY,5182 AVERS AVE,82410
 customers,59f307eb1f0d6766995d1887,GIPSY,Jewell,Abbott,Edward,-90.04218,37.319652,customer_key_3072,male,40,BOLLINGER,MO,3553 WALLER AVE,63750
 customers,59f307eb1f0d6766995d1888,KEAAU,Rhett,Owens,Lee,-155.032104,19.581873,customer_key_3073,male,35,HAWAII,HI,3257 LAVERGNE AVE,96749
 customers,59f307eb1f0d6766995d1889,SURFSIDE,Blair,Zhang,Alice,-117.769442,33.640302,customer_key_3074,female,31,ORANGE,CA,3496 POTOMAC AVE,90743
 customers,59f307eb1f0d6766995d188a,SCIPIO,Marlena,Alexander,Helen,-85.733853,39.064795,customer_key_3075,female,55,JENNINGS,IN,972 LUCERNE AVE,47273
 customers,59f307eb1f0d6766995d188b,SENECA,Nicolette,Barry,Helen,-82.945651,34.773984,customer_key_3076,female,29,OCONEE,SC,2975 AVENUE C,29672
 customers,59f307eb1f0d6766995d188c,WITTER,Debbi,Decker,Betty,-93.704255,36.033601,customer_key_3077,female,32,MADISON,AR,4708 OLYMPIA AVE,72776
 customers,59f307eb1f0d6766995d188d,WILLOW BEACH,Leigh,Cunningham,Gary,-113.642712,35.605301,customer_key_3078,male,25,MOHAVE,AZ,436 HONORE ST,86445
 customers,59f307eb1f0d6766995d188e,POMFRET,Raul,Ellison,Mark,-71.968232,41.889048,customer_key_3079,male,62,WINDHAM,CT,745 LEADER AVE,6258
 customers,59f307eb1f0d6766995d188f,LYLE,Giuseppe,Yu,Charles,-92.942939,43.506952,customer_key_3080,male,38,MOWER,MN,1685 LUNDY AVE,55953
 customers,59f307eb1f0d6766995d1890,BUTTE,Perry,Mcpherson,Richard,-100.692443,47.69365,customer_key_3081,male,34,MCLEAN,ND,2312 LSD WACKER DR ER,58723
 customers,59f307eb1f0d6766995d1891,DARLINGTON,Verdie,Velasquez,Georgia,-94.397811,40.197663,customer_key_3082,female,55,GENTRY,MO,5084 MT PROSPECT RD,64438
 customers,59f307eb1f0d6766995d1892,SPIRITWOOD,Trista,Solis,Carolyn,-98.521889,46.986518,customer_key_3083,female,46,STUTSMAN,ND,7540 LSD 31ST ST XR,58481
 customers,59f307eb1f0d6766995d1893,LAKETOWN,Edie,Haas,Dianne,-111.349487,41.858357,customer_key_3084,female,34,RICH,UT,4271 CHICAGO SKYWAY TURNAROUND,84038
 customers,59f307eb1f0d6766995d1894,SUBURB MARYLAND FAC,Rex,Wolf,Timothy,-77.207617,39.143979,customer_key_3085,male,70,MONTGOMERY,MD,1082 STEUBEN ST,20897
 customers,59f307eb1f0d6766995d1895,LAKE ELMO,Breanna,Petersen,Judith,-92.898177,44.992866,customer_key_3086,female,21,WASHINGTON,MN,6190 KENNEDY MONROE ST XR,55042
 customers,59f307eb1f0d6766995d1896,MYRTLE BEACH,Emmett,Rasmussen,Samuel,-78.999561,33.738887,customer_key_3087,male,35,HORRY,SC,1445 N BRANCH CHICAGO RIVER,29578
 customers,59f307eb1f0d6766995d1897,HARTFORD,Earnest,Mercado,Scott,-72.694337,41.791337,customer_key_3088,male,39,HARTFORD,CT,1417 81ST ST,6112
 customers,59f307eb1f0d6766995d1898,DUCK HILL,Kendrick,Holloway,Arthur,-89.641871,33.563223,customer_key_3089,male,22,MONTGOMERY,MS,8571 KENNEDY CUMBERLAND AV XR,38925
 customers,59f307eb1f0d6766995d1899,ELLSWORTH AFB,Brian,Guerrero,Mark,-103.229087,44.185222,customer_key_3090,male,43,MEADE,SD,6871 WOODARD ST,57706
 customers,59f307eb1f0d6766995d189a,DENTON,Brendon,Mcintosh,Thomas,-97.091876,33.152861,customer_key_3091,male,87,DENTON,TX,710 LEOTI AVE,76205
 customers,59f307eb1f0d6766995d189b,DAYTON,Dino,Decker,Stephen/Steven,-119.482264,39.103007,customer_key_3092,male,46,LYON,NV,7526 EISENHOWER SACRAMENTO AV ER,89403
 customers,59f307eb1f0d6766995d189c,PACE,Millard,Donaldson,Robert,-90.92728,33.725717,customer_key_3093,male,25,BOLIVAR,MS,5972 STEVENSON DAMEN AV ER,38764
 customers,59f307eb1f0d6766995d189d,HARRISVILLE,Herb,Todd,Samuel,-71.648502,41.97239,customer_key_3094,male,77,PROVIDENCE,RI,8619 JARLATH ST,2830
 customers,59f307eb1f0d6766995d189e,DINWIDDIE,Dreama,Valencia,Elizabeth,-77.601563,37.079304,customer_key_3095,female,45,DINWIDDIE,VA,364 CONSTANCE AVE,23841
 customers,59f307eb1f0d6766995d189f,MOBILE,Ariel,Welch,Rosemary,-88.226989,30.666959,customer_key_3096,female,36,MOBILE,AL,4169 51ST PL,36695
 customers,59f307eb1f0d6766995d18a0,MC HENRY,Monty,Rojas,Douglas,-89.172285,30.721036,customer_key_3097,male,54,STONE,MS,2503 OHIO FEEDER XR,39561
 customers,59f307eb1f0d6766995d18a1,CLEARWATER,Rosina,Suarez,Susan,-97.488432,37.548282,customer_key_3098,female,30,SEDGWICK,KS,2323 101ST PL,67026
 customers,59f307eb1f0d6766995d18a2,NEW BALTIMORE,Rana,Stanton,Margaret,-78.771929,39.982795,customer_key_3099,female,48,SOMERSET,PA,4713 TOUHY AVE,15553
 customers,59f307eb1f0d6766995d18a3,CLIFTON,Phyllis,Villanueva,Judy,-74.170138,40.872898,customer_key_3100,female,26,PASSAIC,NJ,7908 SAYRE AVE,7013
 customers,59f307eb1f0d6766995d18a4,DEETH,Emile,Barnes,Richard,-115.529596,41.059414,customer_key_3101,male,27,ELKO,NV,5007 HALSTED PKWY,89823
 customers,59f307eb1f0d6766995d18a5,WESTBOROUGH,Casey,Savage,Richard,-71.896868,42.364807,customer_key_3102,male,38,WORCESTER,MA,9991 PATTON DR,1580
 customers,59f307eb1f0d6766995d18a6,KAPOLEI,Max,Sexton,Carl,-164.701172,23.573339,customer_key_3103,male,23,HONOLULU,HI,1555 44TH PL,96709
 customers,59f307eb1f0d6766995d18a7,TUSKAHOMA,Brianna,Rojas,Carolyn,-95.358406,34.418801,customer_key_3104,female,42,PUSHMATAHA,OK,4928 ARCHER AVE,74574
 customers,59f307eb1f0d6766995d18a8,WINTER HAVEN,Francisco,Kemp,Douglas,-81.723417,28.023115,customer_key_3105,male,73,POLK,FL,9825 AVENUE G,33888
 customers,59f307eb1f0d6766995d18a9,BRADENTON,Eliseo,Tran,Arthur,-82.535883,27.454723,customer_key_3106,male,33,MANATEE,FL,7629 SHAKESPEARE AVE,34203
 customers,59f307eb1f0d6766995d18aa,WINSTON,Craig,Bell,Arthur,-107.170508,33.042613,customer_key_3107,male,37,SIERRA,NM,4601 NEWARK AVE,87943
 customers,59f307eb1f0d6766995d18ab,AULANDER,Coleman,Farrell,Gary,-77.097225,36.169398,customer_key_3108,male,21,BERTIE,NC,7951 74TH ST,27805
 customers,59f307eb1f0d6766995d18ac,DUTCHTOWN,Jalisa,Pena,Linda,-89.69768,37.24237,customer_key_3109,female,20,CAPE GIRARDEAU,MO,2396 OAK PARK AVE,63745
 customers,59f307eb1f0d6766995d18ad,ATWOOD,Reena,York,Dianne,-96.235928,35.028521,customer_key_3110,female,39,HUGHES,OK,6383 LANGLEY AVE,74827
 customers,59f307eb1f0d6766995d18ae,SCOTLAND,Renaldo,Chung,Henry,-72.087045,41.695803,customer_key_3111,male,22,WINDHAM,CT,1656 70TH ST,6264
 customers,59f307eb1f0d6766995d18af,PANTHER BURN,Michiko,Webb,Theresa,-90.81096,32.879795,customer_key_3112,female,31,SHARKEY,MS,2536 BENSON ST,38765
 customers,59f307eb1f0d6766995d18b0,DURHAM,Donnell,Braun,Howard,-78.92398,36.028685,customer_key_3113,male,63,DURHAM,NC,8551 ONARGA AVE,27708
 customers,59f307eb1f0d6766995d18b1,KENILWORTH,Frederick,Shea,William,-87.71456,42.088428,customer_key_3114,male,21,COOK,IL,3246 32ND ST,60043
 customers,59f307eb1f0d6766995d18b2,WESTPHALIA,Graig,Hardy,Jeffrey,-92.049397,38.406348,customer_key_3115,male,39,OSAGE,MO,7948 RITCHIE CT,65085
 customers,59f307eb1f0d6766995d18b3,ODENTON,Dexter,Haynes,Benjamin,-76.586886,38.975412,customer_key_3116,male,57,ANNE ARUNDEL,MD,8351 STEVENSON STATE ST ER,21113
 customers,59f307eb1f0d6766995d18b4,DEWEY,Aida,Delgado,Cheryl,-95.896743,36.676086,customer_key_3117,female,25,WASHINGTON,OK,5113 KENNEDY FULLERTON AV ER,74029
 customers,59f307eb1f0d6766995d18b5,PALO,Merilyn,Mccoy,Ruth,-85.007665,43.113587,customer_key_3118,female,65,IONIA,MI,350 BELLE PLAINE AVE,48870
 customers,59f307eb1f0d6766995d18b6,MARYSVALE,Neal,Beasley,Paul,-112.206757,38.434909,customer_key_3119,male,55,PIUTE,UT,5608 WATKINS AVE,84750
 customers,59f307eb1f0d6766995d18b7,BROOKSVILLE,Irwin,Benjamin,Roy,-68.765568,44.337581,customer_key_3120,male,39,HANCOCK,ME,4020 CHICAGO SKYWAY INDIANAPOLIS AV ER,4617
 customers,59f307eb1f0d6766995d18b8,SOUTH HACKENSACK,Nicole,Hebert,Betty,-74.048884,40.857899,customer_key_3121,female,56,BERGEN,NJ,635 HICKORY AVE,7606
 customers,59f307eb1f0d6766995d18b9,EMIGRANT,Kenya,Meyers,Linda,-110.792071,45.270789,customer_key_3122,female,65,PARK,MT,2806 PARKSIDE AVE,59027
 customers,59f307eb1f0d6766995d18ba,LAWRENCE,Huong,Graves,Maria,-71.161052,42.70734,customer_key_3123,female,43,ESSEX,MA,8077 31ST DR,1840
 customers,59f307eb1f0d6766995d18bb,LINCH,Izetta,Beltran,Ruth,-106.172827,43.565149,customer_key_3124,female,34,JOHNSON,WY,971 ROBINSON ST,82640
 customers,59f307eb1f0d6766995d18bc,MILTON,Shane,Benton,Arthur,-97.742966,37.430408,customer_key_3125,male,51,SUMNER,KS,6499 113TH ST,67106
 customers,59f307eb1f0d6766995d18bd,OJO FELIZ,Logan,Macdonald,Morgan,-105.023886,36.008302,customer_key_3126,male,29,MORA,NM,2942 MARIA CT,87735
 customers,59f307eb1f0d6766995d18be,SHEFFIELD,Janella,Bender,Laura,-72.132255,44.639653,customer_key_3127,female,31,CALEDONIA,VT,7014 40TH ST,5866
 customers,59f307eb1f0d6766995d18bf,PHOENIX,Julian,Powers,Benjamin,-112.18717,33.276539,customer_key_3128,male,28,MARICOPA,AZ,5603 NAVAL ARMORY DR,85024
 customers,59f307eb1f0d6766995d18c0,PORTLAND,Raphael,Blackburn,Stephen/Steven,-70.44338,43.74275,customer_key_3129,male,25,CUMBERLAND,ME,1189 MONT CLARE AVE,4102
 customers,59f307eb1f0d6766995d18c1,URBANA,Edward,Sanders,Linda,-91.888136,42.236512,customer_key_3130,female,23,BENTON,IA,345 98TH PL,52345
 customers,59f307eb1f0d6766995d18c2,FREDERICK,Maria,Levy,William,-90.556586,40.131603,customer_key_3131,male,37,SCHUYLER,IL,6579 LOWERLEVELT2 ST,62639
 customers,59f307eb1f0d6766995d18c3,ASHAWAY,Efrain,Salas,John,-71.679251,41.322365,customer_key_3132,male,50,WASHINGTON,RI,3117 STARK ST,2804
 customers,59f307eb1f0d6766995d18c4,KIESTER,Terrell,Newman,Morgan,-93.708504,43.550446,customer_key_3133,male,37,FARIBAULT,MN,5869 70TH PL,56051
 customers,59f307eb1f0d6766995d18c5,BAYOU GOULA,Isreal,Fowler,George,-91.36026,30.261384,customer_key_3134,male,22,IBERVILLE,LA,7787 102ND PL,70716
 customers,59f307eb1f0d6766995d18c6,CLEVELAND,Dallas,Hardy,John,-84.861885,35.17272,customer_key_3135,male,77,BRADLEY,TN,9902 COLUMBUS LOWER DR,37364
 customers,59f307eb1f0d6766995d18c7,YUCCA,Shemeka,Mann,Mary,-113.642712,35.605301,customer_key_3136,female,22,MOHAVE,AZ,7781 RIVERSEDGE TER,86438
 customers,59f307eb1f0d6766995d18c8,EMMETT,Cleo,Schmidt,Billy,-82.800896,43.03545,customer_key_3137,male,38,SAINT CLAIR,MI,3672 MCVICKER AVE,48022
 customers,59f307eb1f0d6766995d18c9,WEST LEBANON,Kurtis,Chang,Andrew,-72.2348,43.644367,customer_key_3138,male,37,GRAFTON,NH,8374 NASHVILLE AVE,3784
 customers,59f307eb1f0d6766995d18ca,BOULDER,Randa,Neal,Ruby,-105.373507,40.087835,customer_key_3139,female,36,BOULDER,CO,7566 87TH PL,80307
 customers,59f307eb1f0d6766995d18cb,NORTH SCITUATE,Pedro,Hanson,Nathan,-71.655006,41.838827,customer_key_3140,male,75,PROVIDENCE,RI,6924 CORTEZ DR,2857
 customers,59f307eb1f0d6766995d18cc,NASHUA,Eleni,Vargas,Beth,-71.49976,42.860117,customer_key_3141,female,29,HILLSBOROUGH,NH,4030 PERSHING RD,3062
 customers,59f307eb1f0d6766995d18cd,MAZOMANIE,Elvie,Pugh,Amy,-89.729261,43.190983,customer_key_3142,female,28,DANE,WI,5491 59TH PL,53560
 customers,59f307eb1f0d6766995d18ce,ACTON,Launa,Hatfield,Suzanne,-108.688831,45.929056,customer_key_3143,female,26,YELLOWSTONE,MT,3182 VICTORIA ST,59002
 customers,59f307eb1f0d6766995d18cf,DAWES,Kina,Erickson,Lynette,-81.451066,38.073666,customer_key_3144,female,39,KANAWHA,WV,3425 WOODLAND PARK,25054
 customers,59f307eb1f0d6766995d18d0,DENISON,Caitlyn,Liu,Maria,-96.546662,33.76672,customer_key_3145,female,59,GRAYSON,TX,1745 130TH PL,75020
 customers,59f307eb1f0d6766995d18d1,BATTLE CREEK,Lesli,Watson,Sandra,-85.229238,42.219313,customer_key_3146,female,26,CALHOUN,MI,2599 11TH PL,49015
 customers,59f307eb1f0d6766995d18d2,KIRKWOOD,Leigh,Taylor,Thomas,-75.788126,42.056172,customer_key_3147,male,25,BROOME,NY,1423 OAK PARK AVE,13795
 customers,59f307eb1f0d6766995d18d3,DUNEDIN,Lai,Wolf,Laura,-82.773995,28.010895,customer_key_3148,female,25,PINELLAS,FL,6473 PLEASANT AVE,34698
 customers,59f307eb1f0d6766995d18d4,SHERWOOD,Jeffie,Davila,Maryann,-88.229438,44.167388,customer_key_3149,female,34,CALUMET,WI,8470 52ND PL,54169
 customers,59f307eb1f0d6766995d18d5,NEW YORK,Jorge,Mullins,Howard,-73.977182,40.780751,customer_key_3150,male,47,NEW YORK,NY,2330 LA SALLE DR,10149
 customers,59f307eb1f0d6766995d18d6,WESTMORELAND,Lowell,Zuniga,Douglas,-72.44256,42.973867,customer_key_3151,male,54,CHESHIRE,NH,6047 CROSBY ST,3467
 customers,59f307eb1f0d6766995d18d7,LIMERICK,Wyatt,Salazar,Lee,-76.090424,44.035703,customer_key_3152,male,42,JEFFERSON,NY,1127 REDFIELD DR,13657
 customers,59f307eb1f0d6766995d18d8,PAAUHAU,Alesha,Bradshaw,Susan,-155.438015,19.593456,customer_key_3153,female,31,HAWAII,HI,5697 ONEIDA AVE,96775
 customers,59f307eb1f0d6766995d18d9,FORT WAYNE,Ariana,Joseph,Sandra,-85.070713,41.093763,customer_key_3154,female,42,ALLEN,IN,2007 SEMINARY CT,46850
 customers,59f307eb1f0d6766995d18da,JUPITER,Hunter,English,Andrew,-80.430269,26.645895,customer_key_3155,male,26,PALM BEACH,FL,6401 GRANT PL,33458
 customers,59f307eb1f0d6766995d18db,EAST BARRE,Irvin,Barber,Charles,-72.453261,44.157636,customer_key_3156,male,61,WASHINGTON,VT,1881 TRANSIT AVE,5649
 customers,59f307eb1f0d6766995d18dc,RHAME,Jordon,Cruz,Kevin,-103.520928,46.112755,customer_key_3157,male,49,BOWMAN,ND,5235 KENNEDY FOSTER AV XR,58651
 customers,59f307eb1f0d6766995d18dd,DENVER,Eliana,Riley,Kathleen,-105.034339,39.695014,customer_key_3158,female,24,DENVER,CO,6699 KENNEDY IRVING PARK RD XR,80219
 customers,59f307eb1f0d6766995d18de,GOLD BAR,Myles,Kelley,Thomas,-121.636528,47.833114,customer_key_3159,male,79,SNOHOMISH,WA,291 EDENS EXPY,98251
 customers,59f307eb1f0d6766995d18df,WILMINGTON,Lea,Crawford,Judith,-75.506892,39.764712,customer_key_3160,female,48,NEW CASTLE,DE,7111 ALBION AVE,19809
 customers,59f307eb1f0d6766995d18e0,WILLIAMSTOWN,Cesar,Barr,Michael,-83.651785,40.834004,customer_key_3161,male,36,HANCOCK,OH,4317 WASHINGTON BLVD,45897
 customers,59f307eb1f0d6766995d18e1,CROOKED CREEK,Renda,Hart,Theresa,-163.118947,60.314735,customer_key_3162,female,46,BETHEL,AK,4145 I190 EXPY,99575
 customers,59f307eb1f0d6766995d18e2,SPARTANBURG,Eliza,Johnson,Kathy,-81.96902,34.888237,customer_key_3163,female,48,SPARTANBURG,SC,7510 THOMPSON DR,29319
 customers,59f307eb1f0d6766995d18e3,SAN JON,Terrilyn,Lynn,Helen,-103.271136,35.123423,customer_key_3164,female,24,QUAY,NM,5425 NEWCASTLE AVE,88434
 customers,59f307eb1f0d6766995d18e4,SAN JOSE,Coleman,Shah,Gary,-121.886316,37.388389,customer_key_3165,male,34,SANTA CLARA,CA,7631 26TH ST,95131
 customers,59f307eb1f0d6766995d18e5,PUTNAM,Brian,Bond,Amy,-89.430236,41.205454,customer_key_3166,female,58,PUTNAM,IL,5864 MONITOR AVE,61560
 customers,59f307eb1f0d6766995d18e6,MOSBY,Dean,Andersen,Kevin,-107.027417,47.414133,customer_key_3167,male,42,GARFIELD,MT,9546 ACCESS DR,59058
 customers,59f307eb1f0d6766995d18e7,AVON,Nathaniel,Berg,Joseph,-75.635823,35.776474,customer_key_3168,male,61,DARE,NC,5432 GRAND AVE,27915
 customers,59f307eb1f0d6766995d18e8,SEATTLE,Bernardo,Vazquez,Henry,-121.803388,47.432251,customer_key_3169,male,52,KING,WA,1001 MIDWAY AIRPORT LOWER CICERO AVE ER,98181
 customers,59f307eb1f0d6766995d18e9,GLEN CARBON,Viva,Steele,Margaret,-90.023867,38.810731,customer_key_3170,female,21,MADISON,IL,3444 MARION CT,62034
 customers,59f307eb1f0d6766995d18ea,JERSEY CITY,Kit,Greene,Amy,-74.075485,40.73276,customer_key_3171,female,36,HUDSON,NJ,8877 LOWE AVE,7308
 customers,59f307eb1f0d6766995d18eb,EXETER,Fidel,Cabrera,Matthew,-71.650262,41.5469,customer_key_3172,male,42,WASHINGTON,RI,3005 KENNEDY IRVING PARK RD ER,2822
 customers,59f307eb1f0d6766995d18ec,HONOLULU,Rene,Velasquez,Helen,-168.021815,24.859832,customer_key_3173,female,36,HONOLULU,HI,8704 NORTH WATER ST,96836
 customers,59f307eb1f0d6766995d18ed,HALF MOON BAY,Gilma,Morrison,Cheryl,-122.415566,37.389057,customer_key_3174,female,40,SAN MATEO,CA,4697 EISENHOWER SACRAMENTO AV ER,94019
 customers,59f307eb1f0d6766995d18ee,WOODSTOCK,Irvin,Roy,Carl,-84.47725,34.147985,customer_key_3175,male,26,CHEROKEE,GA,9387 SOLIDARITY DR,30189
 customers,59f307eb1f0d6766995d18ef,HONOLULU,Tynisha,Clay,Suzanne,-168.021815,24.859832,customer_key_3176,female,35,HONOLULU,HI,2109 LLOYD AVE,96815
 customers,59f307eb1f0d6766995d18f0,WILLIAMSTOWN,Antonio,Berry,Thomas,-73.257699,42.642075,customer_key_3177,male,34,BERKSHIRE,MA,8310 LAWRENCE WILSON DR,1267
 customers,59f307eb1f0d6766995d18f1,YONKERS,Shirley,Ruiz,Daniel,-73.732996,41.119008,customer_key_3178,male,89,WESTCHESTER,NY,9560 LEONARD AVE,10702
 customers,59f307eb1f0d6766995d18f2,FENWICK,Ellsworth,Valenzuela,Daniel,-85.045217,43.292973,customer_key_3179,male,45,MONTCALM,MI,5617 FINSBURY CT,48834
 customers,59f307eb1f0d6766995d18f3,SAN ANTONIO,Justin,Gonzales,Andrew,-98.483994,29.437982,customer_key_3180,male,23,BEXAR,TX,2751 BURTON PL,78215
 customers,59f307eb1f0d6766995d18f4,OMAHA,Meri,Peterson,Rose,-95.964396,41.240468,customer_key_3181,female,71,DOUGLAS,NE,4726 HALSTED ST,68105
 customers,59f307eb1f0d6766995d18f5,PALMDALE,Harley,Moody,Edward,-118.298662,33.786594,customer_key_3182,male,53,LOS ANGELES,CA,9230 ELIZABETH ST,93550
 customers,59f307eb1f0d6766995d18f6,SIOUX FALLS,Gerard,Bush,Carl,-96.732266,43.518636,customer_key_3183,male,30,MINNEHAHA,SD,5436 OGDEN AVE,57105
 customers,59f307eb1f0d6766995d18f7,CLAYPOOL,Rupert,Carey,Allan,-110.814893,33.415409,customer_key_3184,male,22,GILA,AZ,7855 BELDEN AVE,85532
 customers,59f307eb1f0d6766995d18f8,MILLERSVILLE,Anibal,Bryan,Arthur,-89.810954,37.437333,customer_key_3185,male,31,CAPE GIRARDEAU,MO,1203 BISHOP FORD EXPY ER,63766
 customers,59f307eb1f0d6766995d18f9,FINLAND,Gay,Cole,Rosemary,-91.320571,47.497114,customer_key_3186,female,27,LAKE,MN,9228 DAN RYAN 51ST ST XR,55603
 customers,59f307eb1f0d6766995d18fa,PINOPOLIS,Madeline,Rocha,Karen,-80.098656,33.245244,customer_key_3187,female,24,BERKELEY,SC,7271 LEAMINGTON AVE,29469
 customers,59f307eb1f0d6766995d18fb,EVANSVILLE,Shasta,Hansen,Lynette,-87.574963,37.997128,customer_key_3188,female,32,VANDERBURGH,IN,619 KOLMAR AVE,47731
 customers,59f307eb1f0d6766995d18fc,ROCHESTER,Jonah,Greer,William,-70.993148,43.326831,customer_key_3189,male,22,STRAFFORD,NH,4520 OWEN AVE,3867
 customers,59f307eb1f0d6766995d18fd,PROVIDENCE,Milo,Murillo,Jeffrey,-71.422547,41.803799,customer_key_3190,male,54,PROVIDENCE,RI,5012 DAN RYAN CERMAK ER,2905
 customers,59f307eb1f0d6766995d18fe,GIBBSTOWN,Shizuko,Crane,Alice,-75.272137,39.771133,customer_key_3191,female,21,GLOUCESTER,NJ,4089 KENNEDY IRVING PARK RD XR,8027
 customers,59f307eb1f0d6766995d18ff,EAGLE,Adrianne,Hodges,Beth,-88.47489,42.929074,customer_key_3192,female,50,WAUKESHA,WI,6006 SPRINGFIELD AVE,53119
 customers,59f307eb1f0d6766995d1900,WEST HARWICH,Jorge,Dawson,Roy,-70.038282,41.846719,customer_key_3193,male,87,BARNSTABLE,MA,874 30TH ST,2671
 customers,59f307eb1f0d6766995d1901,BRADFORD,Ellsworth,Fernandez,Jeffrey,-72.15845,44.004691,customer_key_3194,male,36,ORANGE,VT,4701 CTA BUS TURN,5033
 customers,59f307eb1f0d6766995d1902,MARTIN,Maye,Torres,Alice,-83.23208,34.527955,customer_key_3195,female,58,STEPHENS,GA,9378 BERTEAU AVE,30557
 customers,59f307eb1f0d6766995d1903,ASHLAND,Corinne,Richards,Maria,-92.265908,38.781337,customer_key_3196,female,52,BOONE,MO,4641 CHICAGO SKYWAY TURNAROUND,65010
 customers,59f307eb1f0d6766995d1904,CORDELE,Harold,Humphrey,David,-83.785365,31.917178,customer_key_3197,male,42,CRISP,GA,9619 LIEB AVE,31010
 customers,59f307eb1f0d6766995d1905,KEYSTONE,Carie,Shelton,Maria,-81.431783,37.414357,customer_key_3198,female,24,MCDOWELL,WV,6340 GOVERNORS PKWY,24852
 customers,59f307eb1f0d6766995d1906,CANTERBURY,Ellsworth,Oneal,Benjamin,-71.604226,43.378281,customer_key_3199,male,33,MERRIMACK,NH,4669 SOUTH WATER MARKET,3224
 customers,59f307eb1f0d6766995d1907,STONY RIDGE,Harry,Watkins,Joseph,-83.508531,41.509051,customer_key_3200,male,66,WOOD,OH,3941 WICKER PARK AVE,43463
 customers,59f307eb1f0d6766995d1908,NEW RINGGOLD,Ezequiel,Marks,John,-75.959812,40.703416,customer_key_3201,male,20,SCHUYLKILL,PA,888 EDMAIRE ST,17960
 customers,59f307eb1f0d6766995d1909,RANGE,Todd,Shannon,Matthew,-87.044687,31.466945,customer_key_3202,male,46,CONECUH,AL,3614 NEW ENGLAND AVE,36473
 customers,59f307eb1f0d6766995d190a,TOLUCA,Arthur,Guzman,Theresa,-89.134078,41.006568,customer_key_3203,female,68,MARSHALL,IL,4803 79TH PL,61369
 customers,59f307eb1f0d6766995d190b,LUDLOW,Laticia,Ray,Carolyn,-93.686524,39.654952,customer_key_3204,female,24,LIVINGSTON,MO,222 36TH ST,64656
 customers,59f307eb1f0d6766995d190c,RIVERSIDE,Pamelia,Bush,Cheryl,-112.146687,41.786849,customer_key_3205,female,76,BOX ELDER,UT,4403 GARFIELD BLVD,84334
 customers,59f307eb1f0d6766995d190d,CALDWELL,Joni,Franco,Elizabeth,-116.750109,43.618618,customer_key_3206,female,69,CANYON,ID,7698 129TH ST,83607
 customers,59f307eb1f0d6766995d190e,BRUNSWICK,Alex,Chandler,Lee,-81.482551,31.221995,customer_key_3207,male,27,GLYNN,GA,9018 MATSON AVE,31524
 customers,59f307eb1f0d6766995d190f,NEW MEMPHIS,Juan,Cardenas,Kathleen,-89.681587,38.485708,customer_key_3208,female,26,CLINTON,IL,4608 GALE ST,62266
 customers,59f307eb1f0d6766995d1910,WABASSO,Damaris,Cain,Judith,-95.248847,44.420734,customer_key_3209,female,55,REDWOOD,MN,931 73RD ST,56293
 customers,59f307eb1f0d6766995d1911,LOS ANGELES,Darnell,Nixon,Matthew,-118.298662,33.786594,customer_key_3210,male,47,LOS ANGELES,CA,4454 FORD CITY DR,90185
 customers,59f307eb1f0d6766995d1912,QUINEBAUG,Tawnya,Stephenson,Ruth,-71.947077,42.021536,customer_key_3211,female,44,WINDHAM,CT,2981 IOWA ST,6262
